unnamed Ruminococcaceae bacterium D16 [u:1580]	4.63158699691193e-05	8.67160580659163e-05	8.39131025804195e-05	4.00767505289295e-05	0.000192287390816008	9.73894383597224e-05	3.9636649787016e-05	6.10769224811544e-06	0.000115871041078047	0.000263484282636468	2.36883412884112e-05	5.21567125514556e-06	8.59176004866829e-05	1.91196987531062e-05	7.65708777967799e-05	0.000146581651459495	9.95267943882909e-05	9.28989545904041e-06	0	1.07472663718298e-05	0.00011007175708669	1.96592192182458e-05	5.53777415765971e-05	0.000280677934932048	9.01575602421835e-06	6.81186874407984e-05	0.000175830519392633	6.11978122680987e-06	0.00145890040947253	0	6.00422634643505e-05	3.20071299186587e-05	4.93531715158378e-05	0.000864948377223151	0.000121785282913075	2.94679434349835e-05	2.35759254257794e-05	1.58482727136132e-05	0.000198240228285367	7.03259634120725e-05	0.00010793238301493	3.21415834610931e-05	5.79353118779192e-05	0.0015973692917879	0.00015742318049595	0.000343496673598671	5.9738847626785e-05	6.85546278044095e-05	0.000125438137206498	6.6935903290611e-05	0.000392582850343789	0.000176824573929995	2.85602228199592e-05	0.00301011676369378	5.33926338081351e-05	0.000163426420552623	1.15860501321133e-05	0.000155568617828708	3.45904055829151e-05	6.32499016033459e-05	0.000294213010886657	5.73325156926613e-05	6.63927546121568e-05	2.51879904798344e-05	4.61832122396052e-05	7.67028877176998e-05	1.13914597843735e-05	2.86139125824009e-05	0.000232015848336795	2.42452038970213e-05	6.0979538470575e-05	0.00014869034798118	3.54177202338288e-05	4.62209624214154e-05	4.60273197802787e-05	3.43073927293433e-05	0.000437089255792647	2.48936535929973e-05	9.47500200125519e-06	2.9311283243367e-05	3.35787647106864e-05	6.90580168930518e-05	0.000603102519486279	0	6.68554187343831e-05	5.29856637310223e-05	0.000513108068854711	0.000216274502120549	0.000203159078386371	0.00299810105080807	5.45810179199021e-05	0.000152900531424457	2.51284192507329e-05	4.03322475161836e-05	3.75517787151154e-05	0.000371802845226788	0.000695043012019033	0.000571302255619086	2.86595875240581e-05	7.35433548433881e-05	0.000201043264958993	9.38753713144696e-06	7.34914980526361e-05	2.32968215936607e-05	4.07279876156563e-05	0	5.34602861755352e-05	0.000498130569121593	3.55038607012988e-05	4.80270909119876e-05	7.14775723012975e-05	5.82201241797429e-05	0.00193935512287073	1.05302739887655e-05	0.000226115777530354	4.62840407150023e-05	2.41479804039143e-05	3.15146195404041e-05	1.6297693320574e-05	1.63348437625521e-05	2.61655575439751e-05	8.82896503106382e-06	5.94485744844786e-05	0.00251333573701447	0.000275410562922252	3.90881107766414e-05	1.42831105841184e-05	2.86594127515213e-05	1.64202359720062e-05	3.24576757643822e-05	0	4.13470569681983e-05	2.33007323561502e-05	1.24521557210078e-05	2.78962116975154e-05	1.65120240488185e-05	6.46976095548982e-05	6.95496404834657e-05	0.000248900043262695	4.1044757877629e-05	2.00720796149326e-05
Eubacterium hallii [h:1597]	0.000544024632945288	0.00923806336052617	0.000343791021872248	0.00604629318114127	0.00176586965712211	0.00186625199591229	0.00161845557584003	0.000225804647176487	0.00127636871067261	0.00177171859314701	0.0155620040226948	0.00564109025849238	0.00157516350676177	0.0198317747629924	0.0065733768735821	0.00617084696049159	0.0165579326696833	1.57444688760751e-05	0.0200608611375612	0.0101884721597276	0.0119481807094568	0.000276089107817436	7.66103687522937e-05	0.00373442903039813	0.0001623695222724	0	0.00160420709140483	0.000101117831326322	0	0.0320942775388574	0.00105532700297456	4.49710337192911e-05	0	0	0.00163482001327074	0.014515198524928	0.00645444718256662	0.0609325737039142	0.000594854714330343	0.000868902805983544	0.000174582819638498	0.0057110213153611	0.0235909116136659	8.6131872859955e-05	0.00244834937123564	0.000287805741546384	8.6481258284534e-05	0.00805823717627101	0.000339767137051722	0.000123270146219178	0.00269440615537393	0.00171218349851434	0.00607458727933278	2.27034580324068e-05	0.0012693444516252	0	0.000247344055754164	0.000116989064103374	0.00111952568363515	0.0493304251275537	0.00866106966479091	0.00102215432424883	0.00897073853568051	0.00289865700056326	0.00236147012676843	0.0109609921849672	0.0254269264499567	0.000397432833052203	0.0194497584691869	0.00327463464605557	0.000291263913440345	0.00111667059560911	0.00012154804004036	0.00422817759464232	0.013389379776904	0.00563957585440315	2.55770103693245e-05	0.000132068421437407	0.00288809291095729	0.0185336281894949	0.00906320505412674	0.00247149067364533	7.52595131654499e-05	0.0214237934010516	0.00216775860868737	1.18819372782071e-05	0.000160747072600176	2.49772886096842e-05	0.000782198263427948	0.000103631307268434	0.00544785755565487	0.00194604319492145	0.00567844845309092	0.0057294004346165	0.00108720462390379	0.0151493073744904	0.000224446271909791	0.000866230804467611	0.000444639472307977	0.000140291755188414	2.56004379585299e-05	0.00415621373763323	0.00910446888514919	0.00173883311370539	0.00351969233334854	0.0027692937182243	6.88600099557008e-05	4.79601160396355e-06	0.000262173830283809	2.6442492472973e-05	0.0114654017965517	0.00442905357654367	0.000333587391950374	0.00864811808078195	0.00363040895141581	0.00598235253855337	0.0586423220184129	0.012454792741463	0.00292325667403257	0.00935186551133293	0.0031411751557531	0.0149711311250774	0.000507757564652065	0.0134364294984796	0.0168893222916096	0.00107644262727465	0.013417988617743	0.00473924710049702	0.0270854290721008	0.00677097190741706	9.50430988021122e-05	0.000267255590168111	0.00197923395867855	0.00650799029276359	0.00855586340236517	0.00608698352644212	3.99117465702245e-05	0.0128427539296884	0.000301250505480093	0.000253634433419896	0.0137602467660413
Eubacterium ventriosum [h:1629]	0.00199936920814927	0.00031345468198651	0.000639550792344384	0.00967694250540735	0.00183981616089131	0.000674164132130215	0.00323614530475382	0.00655484276145082	0.000227912136836399	0.00179391073150149	0.00488421690803528	0	0.00531992685091998	0.00732900970193985	0.0042336374590723	0.00735538714011599	0.00445988697182887	0.00848991316929697	0.0013299069003043	7.09314041621187e-05	0.00287662518807516	0.00104226445278336	0.000210032266201288	0.00103811946012607	0.00644562937521203	0	0.000973723527898098	9.6238884012142e-06	0	0.00420653953950973	1.04311731169107e-05	0.00101985166750529	0.00192591763602726	7.0739153916535e-05	7.3422612612204e-05	0.000534411669784898	0.00124621410476716	0.00163971634947254	0.000337615698317548	0.00442065320266843	0.00109262148272609	0.00533995308397023	0.00169507991599048	1.02025581273102e-05	2.16431850561265e-05	2.82126028412977e-05	0.000103208605490119	0.00220693171409916	4.0654337253751e-06	0	0.00169251246751277	0.00101807044119421	0.00490363274706283	0	0.00930594893656198	5.49003014762236e-05	0.000270327470393542	0.000267424521156305	0.00161987156796862	0	3.78436651445348e-06	0.000279947692932857	3.49788226646434e-06	1.88254425135736e-05	0.00612865566189697	0.000520221445839226	0.00404562315073201	1.23566958097835e-05	0.00323652220111678	0.001766391890892	0.000383209235956194	0.000138301888940958	0.00192415668992001	0.00782153957035339	0.000879992197259025	0.00382896797226142	0	0.00158065032680772	5.38974391722255e-05	5.44532490941783e-06	0.00253536217571852	4.18141815059126e-05	5.03547150458179e-06	0.00244245831139449	0.00587796758130575	0	2.14667320226671e-05	0	0	0.00108951889915006	0.00703259125394017	0	0.00492243958522229	0.0138686269012378	0.000100892002234739	7.87827884915217e-06	7.80096945900522e-05	0.0112786347202108	0.00138460875484409	0.000233551496091459	4.98623840570366e-05	0.00782779115266649	0	0.00569878666711169	0.000258062851618442	0	0.00495730573857971	0	0.000584806108637942	1.4508520418595e-05	0.00307678292188977	0.00329333424703452	0	0.00100044138402212	0.000212536382654475	0.000302995716996411	0.00654837813263803	0	0.000802691028651901	0.00372746912952849	0.00704215825255751	1.18454510855959e-05	0	0.00244823231520946	0.00602667678048954	6.61253958295616e-05	0.00786096706461567	0.00629791898748519	0.00196760909902299	0.00136088860415831	0	0.0114772664277504	0.00438145162254957	0.000702036284938932	0.00202080390846761	0.00420884987736017	0	0.00263674441797982	0.0228183221279745	0.00035085635628113	0.00164952865658623
Roseburia intestinalis [h:1631]	6.93057901492649e-05	3.81339725600699e-05	0.000127455953310598	0.00122448508857529	0.000319092280937522	0.000367220591238435	0.00639628386161892	0.0247237718509187	0.0136978259356991	0	0.00301615038133819	4.06873221273873e-06	0.00311816434374497	1.81320186463947e-05	0.0129716576582613	7.00758450158787e-05	0.00207672634077614	0.00759453370898877	0.0207541713578558	0.000103973074695586	3.48095670101296e-06	0.00188143485627517	0.000762781188387595	0.000178636088485496	0.000118559122030918	0.0075670514796824	0.00185845163300839	0.000290460870814816	0.000229275582509458	0.000420397664879115	0.00237443650090389	0.000425676890195446	0.000257587246728321	0.00452855471244267	0.000373690289115926	0.000507354211257584	1.36646538961329e-06	0.00257308006197688	1.0729864845667e-05	0.000418563173641556	0.000505327721122518	0.000826604070696938	4.20553686196847e-05	0	8.46260890363469e-05	0.000806503803134734	0.000822867046612788	0.00637994565965668	0.000749904882150329	5.87817762770997e-06	0.00255249321575127	0.00118149205359631	0.00041555811760662	0	0.000821840845560248	2.94814942906874e-05	1.8998540645307e-05	5.25668274906858e-05	0.00481541518380858	0	3.05981549602222e-05	2.01573397121484e-05	0.000233230416930773	0.0047589626384228	5.14687666212705e-05	0.00966531599353665	2.46105497150483e-06	0.00680766414566938	0.0376182666333101	0.000250520743225664	1.18146809080913e-05	0.000110692814277629	9.28607668339435e-05	0.00535295636641538	0.00357826527913567	9.13161938015652e-05	0	0.014213002079658	0.0218088960106546	0.0119581925257506	0.00193996335484951	0.000567761735570167	0.00287948512057627	0.00177603065947141	0.00108435084895631	0	0.00131119863199411	4.99646365381802e-06	9.89877517520758e-05	1.63844918774053e-05	0.00343132548827046	0	9.69754428531153e-05	0.000712916031384894	0.00012320748988163	0	1.75749313814964e-05	0.0740605977148562	0.000640621118052833	0.0140500287405089	7.59303381300244e-05	0.0184606927630999	2.71874748738885e-05	3.18898259547442e-05	0.00279357810025512	0	1.01343849116954e-05	5.31280579798837e-06	0.00646175782179809	0	0.0020517218118477	0.019539028445805	0.0213454999780632	0.00255142555552879	4.51206885743587e-05	0.00121659221815607	0.00133931779495465	0.000147649864997375	0.000342540991578754	0.00283200011487111	0.0149076827226741	0.0165190483286723	0	3.27644157412784e-05	0.0246907233937994	0.000163756970992496	0.0110365645954926	2.73554372399483e-05	0.000550523789789233	0.00432990610048525	0	0.00186154176515068	0.00231549151521167	0.00164424473997508	0.00172006798222097	0.0273048211209292	2.31697071157037e-05	0	0.0088971360652851	0	0.00200297016617343
unnamed Ruminococcus sp. 5_1_39BFAA [u:1620]	0.000700540842528383	0.0161649104303674	0.010604636632485	0.00717463667898622	0.00262964737116255	0.00113977455785921	0.00187324868838547	0.00261489321505506	0.00539216773562493	0.0026451801030427	0.0195034768411838	0.00578495294580288	0.00229185775546613	0.0555186493198508	0.00546755378965383	0.0209376658295754	0.0473180781711456	0.0365437127635634	0.00996259276397941	0.0154027611944045	0.010606399821866	0.00080775394403597	0.0131721901513959	0.000526439752457647	0.000628655659487371	0	0.00208971258237517	0.0336717868906938	7.69421703952912e-05	0.044049009449682	0.000718029738827767	0.00101548818670495	0.00467613143942355	0.00042117191802716	0.00334617630070661	0.0177926823526572	0.0243142856252641	0.104123192382668	0.00180216250609877	0.02082712434877	0.00121891368848858	0.00931243921583088	0.0186038654636403	0.000527363610243224	0.00554993781926113	0.00144596953902509	0.00402898163839213	0.02958209724468	0.000577678892468196	0.00800759120101638	0.00167828485265339	0.0137448950232161	0.00809271449085072	0.0329769803551916	0.00813562878317265	0.00112932108231924	0.0161171678386473	0.00544876953696656	0.00211743101170214	0.00329646577321556	0.00375616529288253	0.00304251660781561	0.0054381066935629	0.0110249631183336	0.0216293218892629	0.0390208062298858	0.0511931015793375	0.00376656331752063	0.0236759362895974	0.00627931677106666	0.00171245688954938	0.00140892157779454	0.0024502865001537	0.0122847103454028	0.00948032053472697	0.00878405689071293	0.0453175480307473	0.0129307798564929	0.0224607425480367	0.0656944054283992	0.0220021017069197	0.00644278380066518	0.0074119941191686	0.0233231697053087	0.00990702992510737	2.89888734734945e-05	0.00158610079288116	4.38779398391303e-05	0.000986370784260838	0.0158155899815577	0.00487709798356898	0.00248081540015782	0.00754457105848226	0.0122942881298206	0.0103329385275831	0.0415304470793481	0.0231570647040156	0.00365998945914091	0.00898454084674106	0.000604765266324261	2.51194549319663e-05	0.0413616274060728	0.0284146068971067	0.00500919458025954	0.00717990841936413	0.00976785825228259	0.00866790558508504	3.01841140348936e-05	0.000895030979210074	0.0839012571344298	0.00751926944173386	0.00922550954648456	0.0406542539048614	0.0331375913263471	0.00861110139764736	0.00176888170374048	0.034732111522804	0.00790823255322328	0.00397515602297416	0.0447951426321965	0.00630721198047838	0.0153135366641164	0.00132731838744308	0.0145423245665391	0.0189858620647126	0.00831071483793565	0.0176732851934366	0.00642627187315114	0.0318180102425225	0.00606725516628471	0.0874171619922488	0.0231942521491336	0.00238080151280024	0.00178727134764174	0.00202925456614347	0.028044661453463	0.0513330681127199	0.0129329825509168	0.0168949037566261	0.0371913251916843	0.0290758556512643
unnamed Parvimonas sp. oral taxon 110 [u:1506]	0	0	5.51097511897758e-06	0	1.05010625605753e-05	0	0	0	0	0	0	0	5.58457388371971e-06	1.8146924871413e-05	0	0	0	0	0	0	5.23730912116575e-06	0	0	4.22382198526472e-05	0	0	0	0	0	0	0.00999254420110029	2.39751353944053e-05	7.51308765442548e-05	0	0.000181020712463165	0	0.000200498003414333	3.94564414565172e-06	9.62921540974423e-06	0	0	0	0	2.77922989085677e-05	0.00033822228735939	0	0.000161772314890624	0.00152784164156563	0	0	0	0	0	0	3.51169332180251e-05	0	8.55433692480203e-06	0	0	1.05487332034204e-05	0	0.000641203583630197	4.76828576063624e-06	0	0	0	0	0	0	0	0.00189740452419359	8.36149947578921e-05	6.81099801633272e-07	2.45607595526639e-05	0	1.38541996740603e-05	3.44845305386631e-05	0	0	7.48715588679244e-06	0	0	1.52442611380461e-05	0	0	0	0	0	8.17003188038676e-05	0	1.37953914770536e-05	1.06957557744321e-05	0	0	0.00015007648619382	0	8.03241620295511e-06	4.10540779949688e-05	0	0	0	0	6.87938621977687e-05	0	3.35329848106937e-05	0	0	0	0	0	0	0	0	0	0	0	5.52533690806641e-06	4.08141560336633e-06	0	9.06249375403347e-06	4.36109548592544e-06	0	0	0	4.33008515312305e-06	0	0	7.86328170034419e-06	0	0	0	0	5.98592964468735e-06	0.000455060817140991	0	0	0	0	0	0	2.86929698733172e-05
Streptococcus salivarius [h:1377]	0.000542668198881848	0.000230383857934412	0.00148798957821905	0.000998778985728881	0.000307433743712344	0.000499996200384198	0.000102819574486723	0.000186945085393958	0.000359082882510973	0.00018348797852744	0.00186777525984692	0.000234938540865298	9.65606970166747e-05	0.000212206347568822	0.000472628166679114	0.0275127310325612	0.00160723207589711	0.000179128364294211	0.000254014482484527	0.0185505620504366	0.00903261729626934	0.000442156847836721	0.00021462598047908	0.000735516923711638	0.00482626353971407	3.54369849138557e-05	0.000474273486363857	0.00141520837858437	1.49402756385199e-05	0.00119863848569236	0.00303025910988346	0.00680978534950006	1.98791454538855e-05	0	0.00266373470065343	0.000678552308515664	0.000251508880187444	0.00534787122913611	0.00292567830116644	0.000340645128766696	0.000145525693757213	0.00128929075112862	0.0149515389241371	0.00258060406509532	0.000121304499441951	7.08665315645068e-06	0.00104332490191549	0.000122905864255235	7.67590263855578e-06	0.00330265371246277	0.00172386472820688	0.00145435047673229	0.00179435390241475	0.0031259017279854	2.77655739224967e-05	0.000149254668049178	0.000591469992501739	0.000147984741999949	0.000347043565685151	1.57169693485944e-05	0.000256824439594992	1.64894002930113e-05	5.54642941982261e-05	0.00316142665778032	0.00153583655840897	0.0457109138340506	1.11146436571408e-05	0.00065062177037804	0.00308522175054804	0.000340548952392607	2.24134886214739e-05	0.00200531886684384	0.00149683276693548	0.00042089404659937	0.000675922891234465	0.000909791807052289	0.000535027233968207	0.0282520360197823	0.00235001867711225	0.00264105934213677	0.000249195151188516	0.000236903588064585	0.000233759084009329	0.00344123525796048	0.000127832627820232	0.000196371969503882	5.90577625653767e-05	0	0.000188485250007527	0.000156176547936674	0.000731639217256544	1.16087451901399e-05	0.000816660695302323	0.00188945192074602	0.00682007529962209	0	0.00126412628616081	0.00460368258335871	0	0.000168663465703765	0.000528401837311817	0.00680469014424714	0.00155372575495089	0.000118365231530779	0.000330510400845434	0.000790362257131201	0.0756103499713268	8.84267896027922e-05	0.000994881878602696	0.00168910735127455	0.000731908530819162	0.000967560055709085	0.000187050733482963	0.00368227795211024	0.000337858285708781	0.0635070034250576	0.00246554561844005	0.00142835387003826	0.000648843152864939	0.000345382900269928	0.000504455447128354	0.00708665668917559	7.79743317914701e-05	0.00266800170288991	0.0026221844395316	9.59563686484239e-05	0.000463146598166679	0.000367211135758978	0.00034817854716659	5.11219599394576e-05	0.00116586220715105	0.00511027038787086	0.000113309098971995	0.000754852413727398	0.00486803109064689	0.00200907323555726	0.00100607754709527	0.000280748397525442	0.00288578389624364	0.0250606066584142	0.061799939458045
Caminibacter mediatlanticus [h:1711]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bermanella marisrubri [h:270]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaeoglobus fulgidus [h:108]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium botulinum [h:1551]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saccharomonospora viridis [h:942]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40206138231782e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54868223152791e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc gelidum [h:1435]	0	0	0	0	0	0	0	0	0	1.01495559037613e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55105921153885e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.12723107361116e-05	0	0	0	0	1.48199703754519e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.01277405357112e-06	4.64243876856663e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.89675860581441e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	8.58402672629028e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.11169313822928e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pyrococcus furiosus [h:105]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Burkholderia xenovorans [h:501]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42291929278763e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salmonella bongori [h:396]	0	0	1.36099089561498e-06	0	0	0	0	0	3.4733469357709e-06	0	0	0	0	0	0	5.16997741335167e-07	0	0	0	0	0	0	0	7.75722335164784e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.31096596713784e-08	0	0	0	2.26960209506783e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79924864386849e-06	0	0	0	0	0	0	0	2.87427513902402e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93528556087021e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.77968270423471e-07
unnamed Pedobacter sp. BAL39 [u:1158]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma fermentans [h:1245]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidothermus cellulolyticus [h:946]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13146099834714e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.605381328224e-07	0	0	0	0	0	0
Pseudoalteromonas tunicata [h:289]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas putida [h:223]	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38270752368379e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.41819269393806e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
